user_id,raw_date,num_day,num_frn,num_frn_des,num_frn_n2,num_frn_n3,num_frn_n,max_freq_n2,max_freq_n3,num_n2,num_n3,num_tag,num_tag2,num_nick,frn_ok
d12345890,2009-04-05,3,20,19,14,1,15,8,1,2,1,4,4,3,1
cotulip,2009-04-05,4,20,20,9,0,9,5,0,2,0,5,5,8,1
comicholic,2009-04-05,2,20,15,6,0,6,6,0,1,0,4,2,4,1
clark1121,2009-04-05,5,13,12,7,0,7,7,0,1,0,4,2,1,1
chiouyun,2009-04-05,2,7,5,2,0,2,2,0,1,0,4,1,0,1
chibli,2009-04-05,5,11,10,0,0,0,0,0,0,0,7,1,1,1
chern,2009-04-05,5,5,5,0,0,0,0,0,0,0,3,0,0,1
c19870301,2009-04-05,2,20,16,7,3,8,4,2,2,2,4,4,5,1
bryway,2009-04-05,2,35,32,5,0,5,3,0,2,0,6,8,7,1
blueway0128,2009-04-05,2,0,0,0,0,0,0,0,0,0,0,0,0,0
biolife1002,2009-04-05,2,20,20,7,0,7,7,0,1,0,11,9,3,1
bigmelon0727,2009-04-05,5,46,42,11,5,14,11,3,1,2,15,9,8,1
bboa82,2009-04-05,5,1,1,0,0,0,0,0,0,0,0,1,1,1
batschris,2009-04-05,2,0,0,0,0,0,0,0,0,0,0,0,0,0
balmcricket,2009-04-05,1,5,2,0,0,0,0,0,0,0,1,0,0,1
b4j06,2009-04-05,2,20,20,2,0,2,2,0,1,0,9,3,2,1
b0955891539,2009-04-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ave01013,2009-04-05,1,3,3,0,0,0,0,0,0,0,3,2,0,1
acc99dylee,2009-04-05,2,2,2,2,0,2,2,0,1,0,1,3,0,1
a140128162,2009-04-05,5,19,17,14,0,14,14,0,1,0,3,4,1,1
zooz,2009-04-06,1,20,15,6,0,6,6,0,1,0,6,5,1,1
zola1201,2009-04-06,3,20,19,10,0,10,10,0,1,0,8,8,1,1
ZITAN,2009-04-06,3,3,3,0,0,0,0,0,0,0,0,1,3,1
yatve,2009-04-06,3,20,18,5,0,5,5,0,1,0,11,8,3,1
willyben,2009-04-06,3,13,12,10,0,10,6,0,2,0,6,1,0,1
wfuw,2009-04-06,3,20,18,3,2,4,3,1,1,2,14,7,4,1
wen0908,2009-04-06,2,0,0,0,0,0,0,0,0,0,0,0,0,0
tina091768,2009-04-06,3,0,0,0,0,0,0,0,0,0,0,0,0,0
tim814,2009-04-06,2,20,17,4,0,4,4,0,1,0,2,1,4,1
tcstyle,2009-04-06,3,0,0,0,0,0,0,0,0,0,0,0,0,0
t0i8n1a6,2009-04-06,0,20,18,8,0,8,8,0,2,0,10,7,1,1
SUSU75816,2009-04-06,3,19,19,10,0,10,7,0,3,0,8,5,3,1
super696x,2009-04-06,6,20,20,10,0,10,10,0,1,0,8,3,1,1
sunnycat,2009-04-06,2,20,18,9,0,9,9,0,1,0,4,7,3,1
sssjacky1018,2009-04-06,3,13,11,6,0,6,6,0,1,0,2,3,4,1
snowcyn32,2009-04-06,6,20,18,11,0,11,6,0,3,0,1,2,6,1
sm1831azx,2009-04-06,3,43,35,32,0,32,27,0,4,0,10,7,2,1
simple11,2009-04-06,2,20,19,3,0,3,3,0,1,0,5,4,4,1
silpheed,2009-04-06,3,0,0,0,0,0,0,0,0,0,0,0,0,0
shoes1117,2009-04-06,2,20,18,11,2,11,8,1,2,2,12,7,4,1
shinemimi,2009-04-06,3,0,0,0,0,0,0,0,0,0,0,0,0,0
shinemi,2009-04-06,3,20,20,0,0,0,0,0,0,0,13,14,3,1
shengail,2009-04-06,0,20,18,16,0,16,14,0,2,0,8,11,2,1
seau,2009-04-06,3,20,19,4,0,4,2,0,2,0,4,5,3,1
ru86,2009-04-06,3,0,0,0,0,0,0,0,0,0,0,0,0,0
rosyasia,2009-04-06,2,12,9,6,0,6,6,0,1,0,1,4,0,1
ronica90274,2009-04-06,2,20,20,0,1,1,0,1,0,1,9,5,7,1
rikarika,2009-04-06,5,14,13,5,0,5,5,0,1,0,4,4,1,1
puppyjaw,2009-04-06,3,16,11,4,0,4,4,0,1,0,5,7,1,1
Princess1024,2009-04-06,6,20,10,6,0,6,4,0,2,0,0,2,3,1
pphil,2009-04-06,3,13,11,0,0,0,0,0,0,0,5,1,2,1
pony10827,2009-04-06,6,20,14,0,0,0,0,0,0,0,4,1,4,1
pipilen,2009-04-06,2,0,0,0,0,0,0,0,0,0,0,0,0,0
penny790310,2009-04-06,2,17,15,12,1,12,9,1,2,1,4,4,0,1
p61012,2009-04-06,6,19,16,4,0,4,4,0,1,0,2,5,6,1
onepiece1712,2009-04-06,6,0,0,0,0,0,0,0,0,0,0,0,0,0
ohyaduncan,2009-04-06,3,0,0,0,0,0,0,0,0,0,0,0,0,0
nicholaswei,2009-04-06,2,0,0,0,0,0,0,0,0,0,0,0,0,0
nest,2009-04-06,1,20,15,2,0,2,2,0,1,0,9,4,5,1
mzptyv2205,2009-04-06,3,20,18,14,0,14,11,0,2,0,8,6,2,1
mystyle1223,2009-04-06,6,20,17,6,0,6,4,0,2,0,4,4,2,1
myonlyspace,2009-04-06,2,20,17,3,0,3,3,0,1,0,7,3,1,1
moonsea90,2009-04-06,3,0,0,0,0,0,0,0,0,0,0,0,0,0
miyaken,2009-04-06,3,12,9,2,0,2,2,0,1,0,1,2,4,1
miranda75,2009-04-06,5,20,13,0,5,5,0,3,0,2,2,1,6,1
milkteadog,2009-04-06,6,20,6,0,0,0,0,0,0,0,3,1,1,1
mib7256364,2009-04-06,6,61,54,9,9,14,6,3,3,4,21,17,7,1
mgky,2009-04-06,1,20,17,12,3,12,10,2,2,2,6,4,0,1
merrice1029,2009-04-06,5,0,0,0,0,0,0,0,0,0,0,0,0,0
MerfolkX,2009-04-06,5,20,18,0,0,0,0,0,0,0,11,6,1,1
meastar,2009-04-06,3,20,20,3,5,6,3,3,1,2,5,4,2,1
mag760628,2009-04-06,3,20,19,4,0,4,4,0,1,0,6,7,0,1
macaque,2009-04-06,3,18,16,10,0,10,6,0,2,0,4,2,4,1
lv1609,2009-04-06,2,12,9,3,1,3,3,1,1,1,4,0,3,1
luxmgy,2009-04-06,3,0,0,0,0,0,0,0,0,0,0,0,0,0
luffy1014,2009-04-06,3,20,18,6,0,6,6,0,1,0,7,4,1,1
lsh770301,2009-04-06,6,20,19,8,2,8,6,1,2,2,6,4,5,1
lovesu0118,2009-04-06,2,11,6,0,0,0,0,0,0,0,4,3,0,1
kiuj,2009-04-06,3,0,0,0,0,0,0,0,0,0,0,0,0,0
kitty771108,2009-04-06,3,0,0,0,0,0,0,0,0,0,0,0,0,0
kiskang910,2009-04-06,1,19,18,2,0,2,2,0,1,0,5,14,7,1
kii111,2009-04-06,3,0,0,0,0,0,0,0,0,0,0,0,0,0
katy0304,2009-04-06,6,47,43,24,0,24,16,0,2,0,16,7,5,1
karen7510,2009-04-06,3,19,17,0,0,0,0,0,0,0,3,3,3,1
jwu618,2009-04-06,3,0,0,0,0,0,0,0,0,0,0,0,0,0
judy2475,2009-04-06,1,20,19,10,1,10,8,1,2,1,13,5,4,1
jiunda,2009-04-06,3,20,17,0,0,0,0,0,0,0,8,4,4,1
jessica80597,2009-04-06,3,4,4,2,0,2,2,0,1,0,3,3,3,1
jescar725,2009-04-06,3,0,0,0,0,0,0,0,0,0,0,0,0,0
infin34,2009-04-06,0,20,20,5,0,5,5,0,1,0,15,7,3,1
imbigbeauty,2009-04-06,1,20,19,4,0,4,4,0,1,0,2,1,4,1
ilpp6709,2009-04-06,1,20,19,14,0,14,12,0,2,0,3,1,3,1
hunterex,2009-04-06,6,20,19,2,0,2,2,0,1,0,6,7,4,1
horace7377,2009-04-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hic3,2009-04-06,6,71,57,4,0,4,4,0,2,0,21,12,7,1
goodmankuo,2009-04-06,3,7,5,0,0,0,0,0,0,0,0,0,2,1
glaysteve,2009-04-06,3,7,7,2,0,2,2,0,1,0,2,2,1,1
girlegg,2009-04-06,0,20,15,3,1,3,3,1,1,1,10,13,4,1
geniorrr,2009-04-06,3,0,0,0,0,0,0,0,0,0,0,0,0,0
geminilai,2009-04-06,1,20,17,0,0,0,0,0,0,0,4,7,2,1
forever75,2009-04-06,2,38,37,19,2,19,13,2,2,1,19,11,3,1
fcinzaghi,2009-04-06,3,20,18,13,0,13,13,0,1,0,5,11,4,1
faroecd,2009-04-06,1,4,4,0,0,0,0,0,0,0,1,0,2,1
farlove1338,2009-04-06,6,0,0,0,0,0,0,0,0,0,0,0,0,0
facepaper,2009-04-06,3,55,49,18,6,23,18,3,2,3,25,32,13,1
Effie1027,2009-04-06,2,68,63,46,0,46,33,0,5,0,35,24,8,1
edar520,2009-04-06,6,20,20,10,0,10,4,0,3,0,9,7,3,1
doo78228,2009-04-06,3,0,0,0,0,0,0,0,0,0,0,0,0,0
d12345890,2009-04-06,4,20,19,14,1,15,8,1,2,1,4,4,3,1
cotulip,2009-04-06,5,20,20,9,0,9,5,0,2,0,5,5,8,1
comicholic,2009-04-06,3,20,15,6,0,6,6,0,1,0,4,2,4,1
clark1121,2009-04-06,6,13,12,7,0,7,7,0,1,0,4,2,1,1
chiouyun,2009-04-06,3,7,5,2,0,2,2,0,1,0,4,1,0,1
chibli,2009-04-06,6,11,10,0,0,0,0,0,0,0,7,1,1,1
chern,2009-04-06,6,5,5,0,0,0,0,0,0,0,3,0,0,1
c78514,2009-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c19870301,2009-04-06,3,20,16,7,3,8,4,2,2,2,4,4,5,1
bryway,2009-04-06,3,35,32,5,0,5,3,0,2,0,6,8,7,1
blueway0128,2009-04-06,3,0,0,0,0,0,0,0,0,0,0,0,0,0
biolife1002,2009-04-06,3,20,20,7,0,7,7,0,1,0,11,9,3,1
bigmelon0727,2009-04-06,6,46,42,11,5,14,11,3,1,2,15,9,8,1
bboa82,2009-04-06,6,1,1,0,0,0,0,0,0,0,0,1,1,1
batschris,2009-04-06,3,0,0,0,0,0,0,0,0,0,0,0,0,0
balmcricket,2009-04-06,2,5,2,0,0,0,0,0,0,0,1,0,0,1
b4j06,2009-04-06,3,20,20,2,0,2,2,0,1,0,9,3,2,1
b0955891539,2009-04-06,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ave01013,2009-04-06,2,3,3,0,0,0,0,0,0,0,3,2,0,1
acc99dylee,2009-04-06,3,2,2,2,0,2,2,0,1,0,1,3,0,1
a140128162,2009-04-06,6,19,17,14,0,14,14,0,1,0,3,4,1,1
zooz,2009-04-07,2,20,15,6,0,6,6,0,1,0,6,5,1,1
zola1201,2009-04-07,4,20,19,10,0,10,10,0,1,0,8,8,1,1
ZITAN,2009-04-07,4,3,3,0,0,0,0,0,0,0,0,1,3,1
yayunyin0220,2009-04-07,0,7,7,0,0,0,0,0,0,0,5,1,2,1
yatve,2009-04-07,4,20,18,5,0,5,5,0,1,0,11,8,3,1
willyben,2009-04-07,4,12,12,10,0,10,6,0,2,0,6,1,0,1
wfuw,2009-04-07,4,20,18,3,2,4,3,1,1,2,14,7,4,1
wen0908,2009-04-07,3,0,0,0,0,0,0,0,0,0,0,0,0,0
tina091768,2009-04-07,4,0,0,0,0,0,0,0,0,0,0,0,0,0
tim814,2009-04-07,3,20,17,4,0,4,4,0,1,0,2,1,4,1
tcstyle,2009-04-07,4,0,0,0,0,0,0,0,0,0,0,0,0,0
t0i8n1a6,2009-04-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SUSU75816,2009-04-07,4,19,19,10,0,10,7,0,3,0,8,5,3,1
super696x,2009-04-07,7,20,20,10,0,10,10,0,1,0,8,3,1,1
sssjacky1018,2009-04-07,4,13,11,6,0,6,6,0,1,0,2,3,4,1
snowcyn32,2009-04-07,7,20,18,11,0,11,6,0,3,0,1,2,6,1
sm1831azx,2009-04-07,4,43,35,32,0,32,27,0,4,0,10,7,2,1
simple11,2009-04-07,3,20,19,3,0,3,3,0,1,0,5,4,4,1
silpheed,2009-04-07,4,0,0,0,0,0,0,0,0,0,0,0,0,0
shoes1117,2009-04-07,3,20,18,11,2,11,8,1,2,2,12,7,4,1
shinemimi,2009-04-07,4,0,0,0,0,0,0,0,0,0,0,0,0,0
shinemi,2009-04-07,4,20,20,0,0,0,0,0,0,0,13,14,3,1
shengail,2009-04-07,1,20,18,16,0,16,14,0,2,0,7,11,2,1
seau,2009-04-07,4,20,19,4,0,4,2,0,2,0,4,5,3,1
ru86,2009-04-07,4,0,0,0,0,0,0,0,0,0,0,0,0,0
rosyasia,2009-04-07,3,12,9,6,0,6,6,0,1,0,1,4,0,1
ronica90274,2009-04-07,3,20,20,0,1,1,0,1,0,1,9,5,7,1
rikarika,2009-04-07,6,14,13,5,0,5,5,0,1,0,4,4,1,1
puppyjaw,2009-04-07,4,16,11,4,0,4,4,0,1,0,5,7,1,1
Princess1024,2009-04-07,7,20,10,6,0,6,4,0,2,0,0,2,3,1
pphil,2009-04-07,4,13,11,0,0,0,0,0,0,0,5,1,2,1
pony10827,2009-04-07,7,20,14,0,0,0,0,0,0,0,4,1,4,1
pobby,2009-04-07,0,39,35,13,3,16,11,3,2,1,16,11,5,1
pipilen,2009-04-07,3,0,0,0,0,0,0,0,0,0,0,0,0,0
penny790310,2009-04-07,3,17,15,12,1,12,9,1,2,1,4,4,0,1
pei0729,2009-04-07,0,4,4,0,0,0,0,0,0,0,2,1,1,1
pecko,2009-04-07,0,20,16,5,0,5,2,0,3,0,10,4,4,1
p61012,2009-04-07,7,19,16,4,0,4,4,0,1,0,2,5,6,1
onepiece1712,2009-04-07,7,0,0,0,0,0,0,0,0,0,0,0,0,0
ohyaduncan,2009-04-07,4,0,0,0,0,0,0,0,0,0,0,0,0,0
nicholaswei,2009-04-07,3,0,0,0,0,0,0,0,0,0,0,0,0,0
nest,2009-04-07,2,20,15,2,0,2,2,0,1,0,9,4,5,1
mzptyv2205,2009-04-07,4,20,18,14,0,14,11,0,2,0,8,6,2,1
mystyle1223,2009-04-07,7,20,17,6,0,6,4,0,2,0,4,4,2,1
myonlyspace,2009-04-07,3,20,17,3,0,3,3,0,1,0,7,3,1,1
moonsea90,2009-04-07,4,0,0,0,0,0,0,0,0,0,0,0,0,0
miyaken,2009-04-07,4,12,9,2,0,2,2,0,1,0,1,2,4,1
miranda75,2009-04-07,6,20,13,0,5,5,0,3,0,2,2,1,6,1
milkteadog,2009-04-07,7,20,6,0,0,0,0,0,0,0,3,1,1,1
mib7256364,2009-04-07,7,61,54,9,9,14,6,3,3,4,21,17,7,1
mgky,2009-04-07,2,20,17,12,3,12,10,2,2,2,6,4,0,1
merrice1029,2009-04-07,6,0,0,0,0,0,0,0,0,0,0,0,0,0
MerfolkX,2009-04-07,6,20,18,0,0,0,0,0,0,0,11,6,1,1
meastar,2009-04-07,4,20,20,3,5,6,3,3,1,2,5,4,2,1
maxbian,2009-04-07,0,20,19,0,0,0,0,0,0,0,8,6,6,1
mag760628,2009-04-07,4,20,19,4,0,4,4,0,1,0,6,7,0,1
macaque,2009-04-07,4,18,16,10,0,10,6,0,2,0,4,2,4,1
lv1609,2009-04-07,3,12,9,3,1,3,3,1,1,1,4,0,3,1
luxmgy,2009-04-07,4,0,0,0,0,0,0,0,0,0,0,0,0,0
luffy1014,2009-04-07,4,20,18,6,0,6,6,0,1,0,7,4,1,1
lsh770301,2009-04-07,7,20,19,8,2,8,6,1,2,2,6,4,5,1
lovesu0118,2009-04-07,3,11,6,0,0,0,0,0,0,0,4,3,0,1
kiuj,2009-04-07,4,0,0,0,0,0,0,0,0,0,0,0,0,0
kitty771108,2009-04-07,4,0,0,0,0,0,0,0,0,0,0,0,0,0
kiskang910,2009-04-07,2,19,18,2,0,2,2,0,1,0,5,14,7,1
kii111,2009-04-07,4,0,0,0,0,0,0,0,0,0,0,0,0,0
katy0304,2009-04-07,7,47,43,24,0,24,16,0,2,0,16,7,5,1
karen7510,2009-04-07,4,19,17,0,0,0,0,0,0,0,3,3,3,1
jwu618,2009-04-07,4,0,0,0,0,0,0,0,0,0,0,0,0,0
judy2475,2009-04-07,2,20,19,10,1,10,8,1,2,1,13,5,4,1
jiunda,2009-04-07,4,20,17,0,0,0,0,0,0,0,8,4,4,1
jessica80597,2009-04-07,4,4,4,2,0,2,2,0,1,0,3,3,3,1
jescar725,2009-04-07,4,0,0,0,0,0,0,0,0,0,0,0,0,0
infin34,2009-04-07,1,20,20,5,0,5,5,0,1,0,15,7,3,1
imbigbeauty,2009-04-07,2,20,19,4,0,4,4,0,1,0,2,1,4,1
ilpp6709,2009-04-07,2,20,19,14,0,14,12,0,2,0,3,1,3,1
hunterex,2009-04-07,7,20,19,2,0,2,2,0,1,0,6,7,4,1
hot3698,2009-04-07,0,10,9,2,0,2,2,0,1,0,5,6,1,1
horace7377,2009-04-07,2,0,0,0,0,0,0,0,0,0,0,0,0,0
hic3,2009-04-07,7,70,56,4,0,4,4,0,2,0,21,11,7,1
goodmankuo,2009-04-07,4,7,5,0,0,0,0,0,0,0,0,0,2,1
glaysteve,2009-04-07,4,7,7,2,0,2,2,0,1,0,2,2,1,1
girlegg,2009-04-07,1,20,15,3,1,3,3,1,1,1,9,12,4,1
geniorrr,2009-04-07,4,0,0,0,0,0,0,0,0,0,0,0,0,0
geminilai,2009-04-07,2,20,17,0,0,0,0,0,0,0,4,7,2,1
forever75,2009-04-07,3,38,37,19,2,19,13,2,2,1,19,11,3,1
fifififinna,2009-04-07,0,20,18,5,5,9,5,2,1,3,4,3,7,1
fcinzaghi,2009-04-07,4,20,18,13,0,13,13,0,1,0,5,11,4,1
faroecd,2009-04-07,2,4,4,0,0,0,0,0,0,0,1,0,2,1
farlove1338,2009-04-07,7,0,0,0,0,0,0,0,0,0,0,0,0,0
facepaper,2009-04-07,4,55,49,18,6,23,18,3,2,3,25,32,13,1
Effie1027,2009-04-07,3,68,63,46,0,46,33,0,5,0,35,24,8,1
edar520,2009-04-07,7,20,20,10,0,10,4,0,3,0,9,7,3,1
doo78228,2009-04-07,4,0,0,0,0,0,0,0,0,0,0,0,0,0
d12345890,2009-04-07,5,20,19,14,1,15,8,1,2,1,4,4,3,1
cotulip,2009-04-07,6,20,20,9,0,9,5,0,2,0,5,5,8,1
comicholic,2009-04-07,4,20,15,6,0,6,6,0,1,0,4,2,4,1
clark1121,2009-04-07,7,13,12,7,0,7,7,0,1,0,4,2,1,1
chiouyun,2009-04-07,4,7,5,2,0,2,2,0,1,0,4,1,0,1
chibli,2009-04-07,7,11,10,0,0,0,0,0,0,0,7,1,1,1
chern,2009-04-07,7,5,5,0,0,0,0,0,0,0,3,0,0,1
c78514,2009-04-07,1,71,62,27,17,41,20,9,2,5,17,11,10,1
c19870301,2009-04-07,4,20,16,7,3,8,4,2,2,2,4,4,5,1
bryway,2009-04-07,4,35,32,5,0,5,3,0,2,0,6,8,7,1
blueway0128,2009-04-07,4,0,0,0,0,0,0,0,0,0,0,0,0,0
biolife1002,2009-04-07,4,20,20,7,0,7,7,0,1,0,11,9,3,1
bigmelon0727,2009-04-07,7,46,42,11,5,14,11,3,1,2,15,9,8,1
bboa82,2009-04-07,7,1,1,0,0,0,0,0,0,0,0,1,1,1
batschris,2009-04-07,4,0,0,0,0,0,0,0,0,0,0,0,0,0
balmcricket,2009-04-07,3,5,2,0,0,0,0,0,0,0,1,0,0,1
b4j06,2009-04-07,4,20,20,2,0,2,2,0,1,0,9,3,2,1
b0955891539,2009-04-07,3,0,0,0,0,0,0,0,0,0,0,0,0,0
awangya,2009-04-07,0,20,20,3,0,3,3,0,1,0,11,8,7,1
ave01013,2009-04-07,3,3,3,0,0,0,0,0,0,0,3,2,0,1
acc99dylee,2009-04-07,4,2,2,2,0,2,2,0,1,0,1,3,0,1
a140128162,2009-04-07,7,19,17,14,0,14,14,0,1,0,3,4,1,1
zooz,2009-04-08,3,20,15,6,0,6,6,0,1,0,6,5,1,1
zola1201,2009-04-08,5,20,19,10,0,10,10,0,1,0,8,8,1,1
ZITAN,2009-04-08,5,3,3,0,0,0,0,0,0,0,0,1,3,1
yayunyin0220,2009-04-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0
yatve,2009-04-08,5,20,18,5,0,5,5,0,1,0,11,8,2,1
willyben,2009-04-08,5,12,12,10,0,10,6,0,2,0,6,1,0,1
wfuw,2009-04-08,5,20,18,3,2,4,3,1,1,2,14,7,4,1
wen0908,2009-04-08,4,0,0,0,0,0,0,0,0,0,0,0,0,0
v280096,2009-04-08,4,182,127,82,25,82,71,24,5,2,22,32,15,1
toroayu,2009-04-08,0,20,19,5,0,5,5,0,1,0,6,6,7,1
tina091768,2009-04-08,5,0,0,0,0,0,0,0,0,0,0,0,0,0
tim814,2009-04-08,4,20,17,4,0,4,4,0,1,0,2,1,4,1
teena,2009-04-08,0,20,16,8,0,8,4,0,2,0,9,2,3,1
tcstyle,2009-04-08,5,0,0,0,0,0,0,0,0,0,0,0,0,0
t0i8n1a6,2009-04-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SUSU75816,2009-04-08,5,19,19,10,0,10,7,0,3,0,8,5,3,1
super696x,2009-04-08,8,20,20,10,0,10,10,0,1,0,8,3,1,1
stom,2009-04-08,0,46,37,9,0,9,4,0,3,0,24,9,3,1
sssjacky1018,2009-04-08,5,13,11,6,0,6,6,0,1,0,2,3,4,1
snwn,2009-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
snowcyn32,2009-04-08,8,20,18,11,0,11,6,0,3,0,1,2,6,1
sm1831azx,2009-04-08,5,43,35,32,0,32,27,0,4,0,10,7,2,1
sinrei,2009-04-08,0,4,4,0,0,0,0,0,0,0,2,2,0,1
simple11,2009-04-08,4,20,19,3,0,3,3,0,1,0,5,4,4,1
silpheed,2009-04-08,5,0,0,0,0,0,0,0,0,0,0,0,0,0
shoes1117,2009-04-08,4,20,18,11,2,11,8,1,2,2,12,7,4,1
shinemimi,2009-04-08,5,0,0,0,0,0,0,0,0,0,0,0,0,0
shinemi,2009-04-08,5,20,20,0,0,0,0,0,0,0,13,14,3,1
shengail,2009-04-08,2,20,18,16,0,16,14,0,2,0,7,11,2,1
seau,2009-04-08,5,20,19,4,0,4,2,0,2,0,4,5,3,1
scorpian,2009-04-08,0,198,151,77,24,77,29,9,9,6,52,26,7,1
ru86,2009-04-08,5,0,0,0,0,0,0,0,0,0,0,0,0,0
rosyasia,2009-04-08,4,12,9,6,0,6,6,0,1,0,1,4,0,1
ronica90274,2009-04-08,4,20,20,0,1,1,0,1,0,1,9,5,7,1
rikarika,2009-04-08,7,14,13,5,0,5,5,0,1,0,4,4,1,1
rabetglobo,2009-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
queena123,2009-04-08,0,20,19,15,0,15,15,0,1,0,8,4,4,1
QGENKIQ,2009-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
puppyjaw,2009-04-08,5,16,11,4,0,4,4,0,1,0,5,7,1,1
Princess1024,2009-04-08,8,20,10,6,0,6,4,0,2,0,0,2,3,1
pphil,2009-04-08,5,13,11,0,0,0,0,0,0,0,5,1,2,1
pony10827,2009-04-08,8,20,14,0,0,0,0,0,0,0,4,1,4,1
pomelo324,2009-04-08,0,20,16,6,3,7,6,2,1,2,7,8,3,1
pobby,2009-04-08,1,39,35,13,3,16,11,3,2,1,16,11,5,1
pipilen,2009-04-08,4,0,0,0,0,0,0,0,0,0,0,0,0,0
penny790310,2009-04-08,4,17,15,12,1,12,9,1,2,1,4,4,0,1
pei0729,2009-04-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pecko,2009-04-08,1,20,16,5,0,5,2,0,3,0,10,4,4,1
p61012,2009-04-08,8,19,16,4,0,4,4,0,1,0,2,5,6,1
onepiece1712,2009-04-08,8,0,0,0,0,0,0,0,0,0,0,0,0,0
oitwtn,2009-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ohyaduncan,2009-04-08,5,0,0,0,0,0,0,0,0,0,0,0,0,0
niko907,2009-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nicholaswei,2009-04-08,4,0,0,0,0,0,0,0,0,0,0,0,0,0
nest,2009-04-08,3,20,15,2,0,2,2,0,1,0,9,4,5,1
mzptyv2205,2009-04-08,5,20,18,14,0,14,11,0,2,0,8,6,2,1
mystyle1223,2009-04-08,8,20,17,6,0,6,4,0,2,0,4,4,2,1
myonlyspace,2009-04-08,4,20,17,3,0,3,3,0,1,0,7,3,1,1
moonsea90,2009-04-08,5,0,0,0,0,0,0,0,0,0,0,0,0,0
miyaken,2009-04-08,5,12,9,2,0,2,2,0,1,0,1,2,4,1
miranda75,2009-04-08,7,20,13,0,5,5,0,3,0,2,2,1,6,1
milkteadog,2009-04-08,8,20,6,0,0,0,0,0,0,0,3,1,1,1
mib7256364,2009-04-08,8,61,54,9,9,14,6,3,3,4,21,17,7,1
mgky,2009-04-08,3,20,17,12,3,12,10,2,2,2,6,4,0,1
merrice1029,2009-04-08,7,0,0,0,0,0,0,0,0,0,0,0,0,0
MerfolkX,2009-04-08,7,20,18,0,0,0,0,0,0,0,11,6,1,1
meastar,2009-04-08,5,20,20,3,5,6,3,3,1,2,5,4,2,1
maxbian,2009-04-08,1,20,19,0,0,0,0,0,0,0,7,6,6,1
mastone,2009-04-08,0,13,12,2,0,2,2,0,1,0,3,1,4,1
mag760628,2009-04-08,5,20,19,4,0,4,4,0,1,0,6,7,0,1
macaque,2009-04-08,5,18,16,10,0,10,6,0,2,0,4,2,4,1
m79521,2009-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lyt2410877,2009-04-08,0,20,14,10,1,10,6,1,2,1,4,3,1,1
lv1609,2009-04-08,4,12,9,3,1,3,3,1,1,1,4,0,3,1
luxmgy,2009-04-08,5,0,0,0,0,0,0,0,0,0,0,0,0,0
luffy1014,2009-04-08,5,20,18,6,0,6,6,0,1,0,7,4,1,1
lsh770301,2009-04-08,8,20,19,8,2,8,6,1,2,2,6,4,5,1
lovesu0118,2009-04-08,4,11,6,0,0,0,0,0,0,0,4,3,0,1
loneangle,2009-04-08,0,7,6,4,0,4,4,0,1,0,4,2,0,1
linda08262001,2009-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kusoplay,2009-04-08,0,15,12,0,0,0,0,0,0,0,9,3,1,1
Kuei0829,2009-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kiuj,2009-04-08,5,0,0,0,0,0,0,0,0,0,0,0,0,0
kitty771108,2009-04-08,5,0,0,0,0,0,0,0,0,0,0,0,0,0
kiskang,2009-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kiskang910,2009-04-08,3,19,18,2,0,2,2,0,1,0,5,14,7,1
kii111,2009-04-08,5,0,0,0,0,0,0,0,0,0,0,0,0,0
keroppi0512,2009-04-08,0,13,12,3,0,3,3,0,1,0,2,5,2,1
ken3527549,2009-04-08,0,20,18,15,0,15,8,0,3,0,10,0,2,1
katykitty,2009-04-08,0,12,10,8,0,8,8,0,1,0,2,1,1,1
katy0304,2009-04-08,8,47,43,24,0,24,16,0,2,0,16,7,5,1
karen7510,2009-04-08,5,19,17,0,0,0,0,0,0,0,3,3,3,1
kachung0130,2009-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jwu618,2009-04-08,5,0,0,0,0,0,0,0,0,0,0,0,0,0
judy2475,2009-04-08,3,20,19,10,1,10,8,1,2,1,13,5,4,1
joyjoey,2009-04-08,0,20,17,14,0,14,9,0,2,0,4,4,1,1
jiunda,2009-04-08,5,20,17,0,0,0,0,0,0,0,8,4,4,1
jessica80597,2009-04-08,5,4,4,2,0,2,2,0,1,0,3,3,3,1
jescar725,2009-04-08,5,0,0,0,0,0,0,0,0,0,0,0,0,0
